Región,Municipio,Colonia ,Codigo Postal
Estado de México,Almoloya de Juárez,Salitre de Mañones,50920
Estado de México,Almoloya de Juárez,San Antonio Atotonilco,50920
Estado de México,Almoloya de Juárez,La Soledad,50920
Estado de México,Almoloya de Juárez,Cieneguillas de Mañones,50924
Estado de México,Almoloya de Juárez,San Agustín las Tablas,50924
Estado de México,Almoloya de Juárez,Loma del Salitre,50925
Estado de México,Almoloya de Juárez,Colonia Lázaro Cárdenas (La Trampa),50925
Estado de México,Almoloya de Juárez,Loma del Rancho,50925
Estado de México,Almoloya de Juárez,Barrio la Unión Ocoyotepec,50925
Estado de México,Almoloya de Juárez,La Soledad Ocoyotepec,50925
Estado de México,Almoloya de Juárez,Río Frío (Río Frío Yebuciví),50926
Estado de México,Almoloya de Juárez,El Santito (Barrio el Santito Yebuciví),50926
Estado de México,Almoloya de Juárez,Barrio los Lagartos Yebuciví,50926
Estado de México,Almoloya de Juárez,Barrio del Ocote,50926
Estado de México,Almoloya de Juárez,Casa Nueva (Casa Nueva Yebuciví),50926
Estado de México,Almoloya de Juárez,Palos Amarillos (Palos Amarillos Yebuciví),50927
Estado de México,Almoloya de Juárez,Buenavista Yebuciví,50927
Estado de México,Almoloya de Juárez,Yebuciví Centro (Yebuciví),50927
Estado de México,Almoloya de Juárez,Piedras Blancas (Piedras Blancas Centro),50927
Estado de México,Almoloya de Juárez,La Lagunita Yebuciví,50927
Estado de México,Almoloya de Juárez,Barrio del Jacal de Yebuciví,50927
Estado de México,Almoloya de Juárez,La Tinaja,50930
Estado de México,Almoloya de Juárez,Hacienda la Gavia,50930
Estado de México,Almoloya de Juárez,Ejido la Gavia (San José la Gavia),50930
Estado de México,Almoloya de Juárez,Loma de la Tinaja,50933
Estado de México,Almoloya de Juárez,Cieneguillas de Guadalupe,50933
Estado de México,Almoloya de Juárez,San Cristóbal,50933
Estado de México,Almoloya de Juárez,La Hortaliza,50934
Estado de México,Almoloya de Juárez,Paredón Ejido,50934
Estado de México,Almoloya de Juárez,San Diego Buenavista (Ej. San Diego),50934
Estado de México,Almoloya de Juárez,Santiaguito,50934
Estado de México,Almoloya de Juárez,Paredón Centro,50934
Estado de México,Almoloya de Juárez,San Diego (Cienega de San Diego),50934
Estado de México,Almoloya de Juárez,Paredón Ejido Norte,50934
Estado de México,Almoloya de Juárez,Loma Blanca,50935
Estado de México,Almoloya de Juárez,San Francisco Tlalcilalcalpan,50940
Estado de México,Almoloya de Juárez,Besana Ancha,50940
Estado de México,Almoloya de Juárez,Cañada de Guadarrama,50940
Estado de México,Almoloya de Juárez,Rancho Carbajales,50940
Estado de México,Almoloya de Juárez,San Isidro el Reservado,50940
Estado de México,Almoloya de Juárez,Santa Cruz de los Patos,50940
Estado de México,Almoloya de Juárez,Colonia Bellavista,50943
Estado de México,Almoloya de Juárez,Geovillas el Nevado,50943
Estado de México,Almoloya de Juárez,Dilatada Sur,50944
Estado de México,Almoloya de Juárez,La Posta,50944
Estado de México,Almoloya de Juárez,Arroyo Zarco la Mesa,50944
Estado de México,Almoloya de Juárez,Arroyo Zarco,50944
Estado de México,Almoloya de Juárez,San Antonio Buenavista,50945
Estado de México,Almoloya de Juárez,El Estanco,50945
Estado de México,Almoloya de Juárez,San Nicolás Amealco,50945
Estado de México,Almoloya de Juárez,El Estanco,50945
Estado de México,Almoloya de Juárez,Ejido Tres Barrancas,50946
Estado de México,Almoloya de Juárez,Loma de San Miguel,50946
Estado de México,Almoloya de Juárez,Olaldea (Colonia Olaldea),50946
Estado de México,Almoloya de Juárez,Rosa Morada,50946
Estado de México,Almoloya de Juárez,Poteje Sur,50946
Estado de México,Almoloya de Juárez,San Agustín Potege Centro,50946
Estado de México,Almoloya de Juárez,Poteje Norte,50946
Estado de México,Almoloya de Juárez,El Tulillo,50947
Estado de México,Almoloya de Juárez,Barrio la Galera (La Galera),50947
Estado de México,Villa Victoria,Villa Victoria,50960
Estado de México,Villa Victoria,Jesús María,50963
Estado de México,Villa Victoria,El Fresno San Agustín,50963
Estado de México,Villa Victoria,Santa Isabel del Monte,50963
Estado de México,Villa Victoria,Turcio Segunda Sección,50964
Estado de México,Villa Victoria,Sansón,50964
Estado de México,Villa Victoria,Laguna Seca,50964
Estado de México,Villa Victoria,San Agustín Altamirano Primera Sección,50964
Estado de México,Villa Victoria,San Joaquín del Monte,50965
Estado de México,Villa Victoria,Hospital Propiedad (Dos Estrellas),50965
Estado de México,Villa Victoria,El Hospital,50965
Estado de México,Villa Victoria,Barrio de los Velázquez,50965
Estado de México,Villa Victoria,Doctor Gustavo Baz,50965
Estado de México,Villa Victoria,Jesús María,50965
Estado de México,Villa Victoria,Santa Elena,50965
Estado de México,Villa Victoria,Los Padres,50965
Estado de México,Villa Victoria,Los Matorrales,50965
Estado de México,Villa Victoria,El Gallito,50966
Estado de México,Villa Victoria,San Agustín Altamirano 2da. Sección,50966
Estado de México,Villa Victoria,Santiago del Monte,50966
Estado de México,Villa Victoria,Ejido de Laguna Seca 2a Sección,50966
Estado de México,Villa Victoria,Las Águilas,50967
Estado de México,Villa Victoria,Turcio 1a Secc,50967
Estado de México,Villa Victoria,San Luis la Manzana,50967
Estado de México,Villa Victoria,Turcio la Loma,50967
Estado de México,Villa Victoria,San Luis el Alto,50967
Estado de México,Villa Victoria,San Luis la Gavia,50967
Estado de México,Villa Victoria,Turcio 3ra. Sección,50967
Estado de México,Villa Victoria,Propiedad Laguna Seca,50970
Estado de México,Villa Victoria,San Agustín Canoillas 1a Secc,50973
Estado de México,Villa Victoria,San Agustín Altamirano Monte Alto,50973
Estado de México,Villa Victoria,Unión de los Berros,50973
Estado de México,Villa Victoria,San Agustín Canohillas 2da. Sección,50973
Estado de México,Villa Victoria,Dolores Vaquerías,50974
Estado de México,Villa Victoria,San Agustín Berros,50974
Estado de México,Villa Victoria,Sección de Guadalupe,50974
Estado de México,Villa Victoria,Barrio el Vivero,50975
Estado de México,Villa Victoria,Ojitos de Agua,50975
Estado de México,Villa Victoria,Jesús María Monte Alto,50975
Estado de México,Villa Victoria,Las Peñas,50975
Estado de México,Villa Victoria,San Pedro del Rincón,50975
Estado de México,Villa Victoria,Cerritos del Pilar,50975
Estado de México,Villa Victoria,La Puerta del Pilar,50975
Estado de México,Villa Victoria,Potrero de San Diego,50980
Estado de México,Villa Victoria,Cerrillo Chico,50983
Estado de México,Villa Victoria,Barrio de Santa Cruz de la Rosa,50983
Estado de México,Villa Victoria,Palizada,50983
Estado de México,Villa Victoria,Barrio Cerrillo Grande,50983
Estado de México,Villa Victoria,San Diego Suchitepec,50984
Estado de México,Villa Victoria,Barrio del Nuevo Bosque,50984
Estado de México,Villa Victoria,El Jacal,50984
Estado de México,Villa Victoria,Agua Grande,50984
Estado de México,Villa Victoria,Barrio Los Cedros Suchitepec 1a Sección,50984
Estado de México,Villa Victoria,Loma de la Rosa,50984
Estado de México,Villa Victoria,La Mesa,50984
Estado de México,Villa Victoria,Agua Zarca,50984
Estado de México,Villa Victoria,La Providencia,50984
Estado de México,Villa Victoria,El Panteón Suchitepec,50984
Estado de México,Villa Victoria,Casas Coloradas,50985
Estado de México,Villa Victoria,El Espinal,50985
Estado de México,Villa Victoria,San Felipe de la Rosa,50985
Estado de México,Villa Victoria,La Presa,50985
Estado de México,Villa Victoria,Vaquerias,50986
Estado de México,Villa Victoria,Mesa del Espinal,50986
Estado de México,Villa Victoria,Las Palmas,50986
Estado de México,Villa Victoria,El Catorce,50986
Estado de México,Villa Victoria,Villa Victoria,50986
Estado de México,Villa Victoria,Mesa de Suchitimber,50986
Estado de México,Villa Victoria,Ojo de Agua,50986
Estado de México,Villa Victoria,El Capulín,50986
Estado de México,Villa Victoria,Las Milpas,50987
Estado de México,Villa Victoria,Loma del Burro,50987
Estado de México,Villa Victoria,Loma Larga,50987
Estado de México,Villa Victoria,El Atole,50987
Estado de México,Villa Victoria,Los Aviones,50987
Estado de México,Villa Victoria,Campo Nuevo,50987
Estado de México,Villa Victoria,Barrio de San Isidro,50990
Estado de México,Villa Victoria,Mina Vieja,50993
Estado de México,Villa Victoria,Barrio Centro del Cerrillo,50993
Estado de México,Villa Victoria,La Campanilla,50994
Estado de México,Villa Victoria,Barrio de San Miguel,50994
Estado de México,Villa Victoria,Sitio Ejido,50994
Estado de México,Villa Victoria,San Marcos de la Loma,50994
Estado de México,Villa Victoria,Sitio Centro,50994
Estado de México,Villa Victoria,Ex-Hacienda de Ayala,50995
Estado de México,Villa Victoria,San Roque,50995
Estado de México,Villa Victoria,Loma de Ayala,50995
Estado de México,Villa Victoria,Venta de Ocotillos,50995
Estado de México,Villa Victoria,Barrio del Cerrillo ( Dos Ríos),50995
Estado de México,Villa Victoria,San Antonio del Rincón,50996
Estado de México,Villa Victoria,Barrio de Puentecillas,50996
Estado de México,Villa Victoria,Barrio de Rameje,50996
Estado de México,Villa Victoria,Loma de Guadalupe,50996
Estado de México,Villa Victoria,San Diego del Cerrito 1a Secc,50996
Estado de México,Villa Victoria,La Cañada,50996
Estado de México,Villa Victoria,Barrio El Centenario,50996
Estado de México,Villa Victoria,Loma de Lienzo,50997
Estado de México,Villa Victoria,La Alameda,50997
Estado de México,Villa Victoria,Los Cedros,50997
Estado de México,Villa Victoria,Cuadrilla Vieja,50997
Estado de México,Villa Victoria,Centro del Cerrillo,50997
Estado de México,Villa de Allende,Villa de Allende,51000
Estado de México,Villa de Allende,Cabecera de Indígenas,51000
Estado de México,Villa de Allende,Batán Chico,51004
Estado de México,Villa de Allende,Vare Chiquichuca,51004
Estado de México,Villa de Allende,Casa Blanca,51004
Estado de México,Villa de Allende,Los Hoyos,51004
Estado de México,Villa de Allende,El Puerto,51004
Estado de México,Villa de Allende,Santa Teresa,51005
Estado de México,Villa de Allende,Loma Chica,51005
Estado de México,Villa de Allende,San Pablo Malacatepec,51005
Estado de México,Villa de Allende,La Peña,51005
Estado de México,Villa de Allende,Loma de San Pablo,51005
Estado de México,Villa de Allende,Loma Bonita,51005
Estado de México,Villa de Allende,Mesa Chica,51005
Estado de México,Villa de Allende,San Juan,51006
Estado de México,Villa de Allende,Colchones,51006
Estado de México,Villa de Allende,Barrio Chiquichuca,51007
Estado de México,Villa de Allende,Santa Cruz,51007
Estado de México,Villa de Allende,San Jerónimo Totoltepec,51007
Estado de México,Villa de Allende,El Aventurero,51007
Estado de México,Villa de Allende,Potrero,51007
Estado de México,Villa de Allende,El Chirimoyo,51007
Estado de México,Villa de Allende,Las Mesas de San Jerónimo,51007
Estado de México,Villa de Allende,Manzana de Cashte,51008
Estado de México,Villa de Allende,San Ildefonso,51008
Estado de México,Villa de Allende,Santa María de las Delicias,51009
Estado de México,Villa de Allende,San Miguel,51009
Estado de México,Villa de Allende,Barrio de Santiago,51009
Estado de México,Villa de Allende,Loma de Juárez,51010
Estado de México,Villa de Allende,Barrio la Joya,51013
Estado de México,Villa de Allende,San Francisco de Asis,51013
Estado de México,Villa de Allende,Las Casitas,51013
Estado de México,Villa de Allende,Barrio el Boncho,51013
Estado de México,Villa de Allende,Barrio los Tules,51014
Estado de México,Villa de Allende,Barrio el Salto,51014
Estado de México,Villa de Allende,Soledad del Salitre,51015
Estado de México,Villa de Allende,El Jacal,51015
Estado de México,Villa de Allende,San Isidro,51015
Estado de México,Villa de Allende,El Salitre del Cerro,51015
Estado de México,Villa de Allende,Bosencheve,51016
Estado de México,Villa de Allende,Las Dalias,51016
Estado de México,Villa de Allende,El Cinco (Ejido Barrio de Santiago el Cinco),51016
Estado de México,Villa de Allende,Barrio los Pozos,51016
Estado de México,Villa de Allende,Buenavista,51016
Estado de México,Villa de Allende,Barrio Chichicaishle,51016
Estado de México,Villa de Allende,Santa Cruz,51017
Estado de México,Villa de Allende,San Miguel la Máquina,51017
Estado de México,Villa de Allende,La Piedra,51019
Estado de México,Villa de Allende,Ejido de Macia,51019
Estado de México,Villa de Allende,Cuesta del Carmen,51019
Estado de México,Villa de Allende,El Puerto Lengua de Vaca,51019
Estado de México,Villa de Allende,San Juan Buenavista,51019
Estado de México,Villa de Allende,Mesas del Clarín,51019
Estado de México,Villa de Allende,Mesas de San Juan Buenavista,51019
Estado de México,Villa de Allende,San Felipe Santiago,51020
Estado de México,Villa de Allende,San Cayetano,51024
Estado de México,Villa de Allende,Mesa de Zacango,51024
Estado de México,Villa de Allende,Monte Alto,51024
Estado de México,Villa de Allende,Sabana el Rosario,51025
Estado de México,Villa de Allende,Mesas de San Martín,51025
Estado de México,Villa de Allende,Sabana de San Jerónimo,51026
Estado de México,Villa de Allende,Sabana Taborda Segunda Sección,51026
Estado de México,Villa de Allende,Estación Sabana Taborda Primera Sección,51026
Estado de México,Villa de Allende,Ejido la Sabana de San Jerónimo,51027
Estado de México,Villa de Allende,Sabana de la Peña,51027
Estado de México,Villa de Allende,Morelos,51027
Estado de México,Villa de Allende,Cerro de Guadalupe,51027
Estado de México,Villa de Allende,San Martín,51027
Estado de México,Villa de Allende,Sabana del Refugio,51028
Estado de México,Villa de Allende,Filiberto Gómez,51028
Estado de México,Villa de Allende,Sabana del Madroño,51028
Estado de México,Villa de Allende,Berros,51029
Estado de México,Villa de Allende,Manzana la Pera,51029
Estado de México,Villa de Allende,San Agustín Berros el Salto,51029
Estado de México,Donato Guerra,Cabecera de Indígenas,51030
Estado de México,Donato Guerra,Donato Guerra,51030
Estado de México,Donato Guerra,San Agustín de las Palmas,51030
Estado de México,Donato Guerra,San Lucas Texcaltitlán,51034
Estado de México,Donato Guerra,San Lucas Texcaltitlán (Sabanillas),51035
Estado de México,Donato Guerra,Santiago Huitlapaltepec,51035
Estado de México,Donato Guerra,San Simón de la Laguna,51040
Estado de México,Donato Guerra,San Antonio de la Laguna,51043
Estado de México,Donato Guerra,San Martín Obispo (San Martín San Pedro),51044
Estado de México,Donato Guerra,San Antonio Hidalgo,51044
Estado de México,Donato Guerra,Estación Puerto de la Cruz,51044
Estado de México,Donato Guerra,San Martín Obispo,51044
Estado de México,Donato Guerra,Batan Chico,51045
Estado de México,Donato Guerra,Batan Grande,51045
Estado de México,Donato Guerra,San Francisco Mihualtepec,51046
Estado de México,Donato Guerra,San Miguel Xooltepec,51046
Estado de México,Donato Guerra,De Arriba de San Juan Xoconusco,51050
Estado de México,Donato Guerra,San Juan Xoconusco,51050
Estado de México,Donato Guerra,Mesas Altas de Xoconusco,51054
Estado de México,Donato Guerra,Llano Redondo de Zaragoza,51055
Estado de México,Donato Guerra,La Fundición,51055
Estado de México,Donato Guerra,Macheros,51055
Estado de México,Donato Guerra,El Capulín,51055
Estado de México,Ixtapan del Oro,San Martín Ocoxochitepec,51070
Estado de México,Ixtapan del Oro,Miahuatlán de Hidalgo,51070
Estado de México,Ixtapan del Oro,Ixtapan del Oro,51070
Estado de México,Ixtapan del Oro,San Miguel Ixtapan,51074
Estado de México,Ixtapan del Oro,El Chilar,51080
Estado de México,Ixtapan del Oro,La Puerta,51083
Estado de México,Ixtapan del Oro,Santa Cruz Viejo,51089
Estado de México,Ixtapan del Oro,San Telmo,51089
Estado de México,Ixtapan del Oro,Ayalita,51089
Estado de México,Ixtapan del Oro,Tutuapan,51090
Estado de México,Ixtapan del Oro,La Calera,51098
Estado de México,Ixtapan del Oro,Milpillas,51099
Estado de México,Santo Tomás,San Miguel Sandemialma,51104
Estado de México,Santo Tomás,Rincón Vivero (El Maracaná),51105
Estado de México,Santo Tomás,Frontón Vivero,51105
Estado de México,Santo Tomás,Rincón Grande,51105
Estado de México,Santo Tomás,San Pedro Ixtapantongo,51105
